Column Name,Identified Column,Year
DDB08ASC1218R,False,2017-2018
DDB08ASC1318R,False,2017-2018
DDW08ASC1S18R,False,2017-2018
DDW08ASC1218R,False,2017-2018
DDW08ASC1318R,False,2017-2018
DDH08ASC1S18R,False,2017-2018
DDH08ASC1218R,False,2017-2018
DDH08ASC1318R,False,2017-2018
DDI08ASC1S18R,False,2017-2018
DDI08ASC1218R,False,2017-2018
DDI08ASC1318R,False,2017-2018
DD208ASC1S18R,False,2017-2018
DD208ASC1218R,False,2017-2018
DD208ASC1318R,False,2017-2018
DD308ASC1S18R,False,2017-2018
DD308ASC1218R,False,2017-2018
DD308ASC1318R,False,2017-2018
DD408ASC1S18R,False,2017-2018
DD408ASC1218R,False,2017-2018
DD408ASC1318R,False,2017-2018
DDF08ASC1S18R,False,2017-2018
DDF08ASC1218R,False,2017-2018
DDF08ASC1318R,False,2017-2018
DDM08ASC1S18R,False,2017-2018
DDM08ASC1218R,False,2017-2018
DDM08ASC1318R,False,2017-2018
DDE08ASC1S18R,False,2017-2018
DDE08ASC1218R,False,2017-2018
DDE08ASC1318R,False,2017-2018
DDS08ASC1S18R,False,2017-2018
DDS08ASC1218R,False,2017-2018
DDS08ASC1318R,False,2017-2018
DDR08ASC1S18R,False,2017-2018
DDR08ASC1218R,False,2017-2018
DDR08ASC1318R,False,2017-2018
DDL08ASC1S18R,False,2017-2018
DDL08ASC1218R,False,2017-2018
DDL08ASC1318R,False,2017-2018
Approaches Grade Level Grade 8 All Students STAAR Social Studies Rate,True,2017-2018
Meets Grade Level Grade 8 All Students STAAR Social Studies Rate,True,2017-2018
Masters Grade Level Grade 8 All Students STAAR Social Studies Rate,True,2017-2018
DDB08ASS1S18R,False,2017-2018
DDB08ASS1218R,False,2017-2018
DDB08ASS1318R,False,2017-2018
DDW08ASS1S18R,False,2017-2018
DDW08ASS1218R,False,2017-2018
DDW08ASS1318R,False,2017-2018
DDH08ASS1S18R,False,2017-2018
DDH08ASS1218R,False,2017-2018
DDH08ASS1318R,False,2017-2018
DDI08ASS1S18R,False,2017-2018
DDI08ASS1218R,False,2017-2018
DDI08ASS1318R,False,2017-2018
DD208ASS1S18R,False,2017-2018
DD208ASS1218R,False,2017-2018
DD208ASS1318R,False,2017-2018
DD308ASS1S18R,False,2017-2018
DD308ASS1218R,False,2017-2018
DD308ASS1318R,False,2017-2018
DD408ASS1S18R,False,2017-2018
DD408ASS1218R,False,2017-2018
DD408ASS1318R,False,2017-2018
DDF08ASS1S18R,False,2017-2018
DDF08ASS1218R,False,2017-2018
DDF08ASS1318R,False,2017-2018
DDM08ASS1S18R,False,2017-2018
DDM08ASS1218R,False,2017-2018
DDM08ASS1318R,False,2017-2018
DDE08ASS1S18R,False,2017-2018
DDE08ASS1218R,False,2017-2018
DDE08ASS1318R,False,2017-2018
DDS08ASS1S18R,False,2017-2018
DDS08ASS1218R,False,2017-2018
DDS08ASS1318R,False,2017-2018
DDR08ASS1S18R,False,2017-2018
DDR08ASS1218R,False,2017-2018
DDR08ASS1318R,False,2017-2018
DDL08ASS1S18R,False,2017-2018
DDL08ASS1218R,False,2017-2018
DDL08ASS1318R,False,2017-2018
DDA06ARE1017D,False,2017-2018
DDA06ARE1S17N,False,2017-2018
DDA06ARE1217N,False,2017-2018
DDA06ARE1317N,False,2017-2018
DDB06ARE1017D,False,2017-2018
DDB06ARE1S17N,False,2017-2018
DDB06ARE1217N,False,2017-2018
DDB06ARE1317N,False,2017-2018
DDW06ARE1017D,False,2017-2018
DDW06ARE1S17N,False,2017-2018
DDW06ARE1217N,False,2017-2018
DDW06ARE1317N,False,2017-2018
DDH06ARE1017D,False,2017-2018
DDH06ARE1S17N,False,2017-2018
DDH06ARE1217N,False,2017-2018
DDH06ARE1317N,False,2017-2018
DDI06ARE1017D,False,2017-2018
DDI06ARE1S17N,False,2017-2018
DDI06ARE1217N,False,2017-2018
DDI06ARE1317N,False,2017-2018
DD206ARE1017D,False,2017-2018
DD206ARE1S17N,False,2017-2018
DD206ARE1217N,False,2017-2018
DD206ARE1317N,False,2017-2018
DD306ARE1017D,False,2017-2018
DD306ARE1S17N,False,2017-2018
DD306ARE1217N,False,2017-2018
DD306ARE1317N,False,2017-2018
DD406ARE1017D,False,2017-2018
DD406ARE1S17N,False,2017-2018
DD406ARE1217N,False,2017-2018
DD406ARE1317N,False,2017-2018
DDF06ARE1017D,False,2017-2018
DDF06ARE1S17N,False,2017-2018
DDF06ARE1217N,False,2017-2018
DDF06ARE1317N,False,2017-2018
DDM06ARE1017D,False,2017-2018
DDM06ARE1S17N,False,2017-2018
DDM06ARE1217N,False,2017-2018
DDM06ARE1317N,False,2017-2018
DDE06ARE1017D,False,2017-2018
DDE06ARE1S17N,False,2017-2018
DDE06ARE1217N,False,2017-2018
DDE06ARE1317N,False,2017-2018
DDS06ARE1017D,False,2017-2018
DDS06ARE1S17N,False,2017-2018
DDS06ARE1217N,False,2017-2018
DDS06ARE1317N,False,2017-2018
DDR06ARE1017D,False,2017-2018
DDR06ARE1S17N,False,2017-2018
DDR06ARE1217N,False,2017-2018
DDR06ARE1317N,False,2017-2018
DDL06ARE1017D,False,2017-2018
DDL06ARE1S17N,False,2017-2018
DDL06ARE1217N,False,2017-2018
DDL06ARE1317N,False,2017-2018
DDA07ARE1017D,False,2017-2018
DDA07ARE1S17N,False,2017-2018
DDA07ARE1217N,False,2017-2018
DDA07ARE1317N,False,2017-2018
DDB07ARE1017D,False,2017-2018
DDB07ARE1S17N,False,2017-2018
DDB07ARE1217N,False,2017-2018
DDB07ARE1317N,False,2017-2018
DDW07ARE1017D,False,2017-2018
DDW07ARE1S17N,False,2017-2018
DDW07ARE1217N,False,2017-2018
DDW07ARE1317N,False,2017-2018
DDH07ARE1017D,False,2017-2018
DDH07ARE1S17N,False,2017-2018
DDH07ARE1217N,False,2017-2018
DDH07ARE1317N,False,2017-2018
DDI07ARE1017D,False,2017-2018
DDI07ARE1S17N,False,2017-2018
DDI07ARE1217N,False,2017-2018
DDI07ARE1317N,False,2017-2018
DD207ARE1017D,False,2017-2018
DD207ARE1S17N,False,2017-2018
DD207ARE1217N,False,2017-2018
DD207ARE1317N,False,2017-2018
DD307ARE1017D,False,2017-2018
DD307ARE1S17N,False,2017-2018
DD307ARE1217N,False,2017-2018
DD307ARE1317N,False,2017-2018
DD407ARE1017D,False,2017-2018
DD407ARE1S17N,False,2017-2018
DD407ARE1217N,False,2017-2018
DD407ARE1317N,False,2017-2018
DDF07ARE1017D,False,2017-2018
DDF07ARE1S17N,False,2017-2018
DDF07ARE1217N,False,2017-2018
DDF07ARE1317N,False,2017-2018
DDM07ARE1017D,False,2017-2018
DDM07ARE1S17N,False,2017-2018
DDM07ARE1217N,False,2017-2018
DDM07ARE1317N,False,2017-2018
DDE07ARE1017D,False,2017-2018
DDE07ARE1S17N,False,2017-2018
DDE07ARE1217N,False,2017-2018
DDE07ARE1317N,False,2017-2018
DDS07ARE1017D,False,2017-2018
DDS07ARE1S17N,False,2017-2018
DDS07ARE1217N,False,2017-2018
DDS07ARE1317N,False,2017-2018
DDR07ARE1017D,False,2017-2018
DDR07ARE1S17N,False,2017-2018
DDR07ARE1217N,False,2017-2018
DDR07ARE1317N,False,2017-2018
DDL07ARE1017D,False,2017-2018
DDL07ARE1S17N,False,2017-2018
DDL07ARE1217N,False,2017-2018
DDL07ARE1317N,False,2017-2018
DDA08ARE1017D,False,2017-2018
DDA08ARE1S17N,False,2017-2018
DDA08ARE1217N,False,2017-2018
DDA08ARE1317N,False,2017-2018
DDB08ARE1017D,False,2017-2018
DDB08ARE1S17N,False,2017-2018
DDB08ARE1217N,False,2017-2018
DDB08ARE1317N,False,2017-2018
DDW08ARE1017D,False,2017-2018
DDW08ARE1S17N,False,2017-2018
DDW08ARE1217N,False,2017-2018
DDW08ARE1317N,False,2017-2018
DDH08ARE1017D,False,2017-2018
DDH08ARE1S17N,False,2017-2018
DDH08ARE1217N,False,2017-2018
DDH08ARE1317N,False,2017-2018
DDI08ARE1017D,False,2017-2018
DDI08ARE1S17N,False,2017-2018
DDI08ARE1217N,False,2017-2018
DDI08ARE1317N,False,2017-2018
DD208ARE1017D,False,2017-2018
DD208ARE1S17N,False,2017-2018
DD208ARE1217N,False,2017-2018
DD208ARE1317N,False,2017-2018
DD308ARE1017D,False,2017-2018
DD308ARE1S17N,False,2017-2018
DD308ARE1217N,False,2017-2018
DD308ARE1317N,False,2017-2018
DD408ARE1017D,False,2017-2018
DD408ARE1S17N,False,2017-2018
DD408ARE1217N,False,2017-2018
DD408ARE1317N,False,2017-2018
DDF08ARE1017D,False,2017-2018
DDF08ARE1S17N,False,2017-2018
DDF08ARE1217N,False,2017-2018
DDF08ARE1317N,False,2017-2018
DDM08ARE1017D,False,2017-2018
DDM08ARE1S17N,False,2017-2018
DDM08ARE1217N,False,2017-2018
DDM08ARE1317N,False,2017-2018
DDE08ARE1017D,False,2017-2018
DDE08ARE1S17N,False,2017-2018
DDE08ARE1217N,False,2017-2018
DDE08ARE1317N,False,2017-2018
DDS08ARE1017D,False,2017-2018
DDS08ARE1S17N,False,2017-2018
DDS08ARE1217N,False,2017-2018
DDS08ARE1317N,False,2017-2018
DDR08ARE1017D,False,2017-2018
DDR08ARE1S17N,False,2017-2018
DDR08ARE1217N,False,2017-2018
DDR08ARE1317N,False,2017-2018
DDL08ARE1017D,False,2017-2018
DDL08ARE1S17N,False,2017-2018
DDL08ARE1217N,False,2017-2018
DDL08ARE1317N,False,2017-2018
DDA06AMA1017D,False,2017-2018
DDA06AMA1S17N,False,2017-2018
DDA06AMA1217N,False,2017-2018
DDA06AMA1317N,False,2017-2018
DDB06AMA1017D,False,2017-2018
DDB06AMA1S17N,False,2017-2018
DDB06AMA1217N,False,2017-2018
DDB06AMA1317N,False,2017-2018
DDW06AMA1017D,False,2017-2018
DDW06AMA1S17N,False,2017-2018
DDW06AMA1217N,False,2017-2018
DDW06AMA1317N,False,2017-2018
DDH06AMA1017D,False,2017-2018
DDH06AMA1S17N,False,2017-2018
DDH06AMA1217N,False,2017-2018
DDH06AMA1317N,False,2017-2018
DDI06AMA1017D,False,2017-2018
DDI06AMA1S17N,False,2017-2018
DDI06AMA1217N,False,2017-2018
DDI06AMA1317N,False,2017-2018
DD206AMA1017D,False,2017-2018
DD206AMA1S17N,False,2017-2018
DD206AMA1217N,False,2017-2018
DD206AMA1317N,False,2017-2018
DD306AMA1017D,False,2017-2018
DD306AMA1S17N,False,2017-2018
DD306AMA1217N,False,2017-2018
DD306AMA1317N,False,2017-2018
DD406AMA1017D,False,2017-2018
DD406AMA1S17N,False,2017-2018
DD406AMA1217N,False,2017-2018
DD406AMA1317N,False,2017-2018
DDF06AMA1017D,False,2017-2018
DDF06AMA1S17N,False,2017-2018
DDF06AMA1217N,False,2017-2018
DDF06AMA1317N,False,2017-2018
DDM06AMA1017D,False,2017-2018
DDM06AMA1S17N,False,2017-2018
DDM06AMA1217N,False,2017-2018
DDM06AMA1317N,False,2017-2018
DDE06AMA1017D,False,2017-2018
DDE06AMA1S17N,False,2017-2018
DDE06AMA1217N,False,2017-2018
DDE06AMA1317N,False,2017-2018
DDS06AMA1017D,False,2017-2018
DDS06AMA1S17N,False,2017-2018
DDS06AMA1217N,False,2017-2018
DDS06AMA1317N,False,2017-2018
DDR06AMA1017D,False,2017-2018
DDR06AMA1S17N,False,2017-2018
DDR06AMA1217N,False,2017-2018
DDR06AMA1317N,False,2017-2018
DDL06AMA1017D,False,2017-2018
DDL06AMA1S17N,False,2017-2018
DDL06AMA1217N,False,2017-2018
DDL06AMA1317N,False,2017-2018
DDA07AMA1017D,False,2017-2018
DDA07AMA1S17N,False,2017-2018
DDA07AMA1217N,False,2017-2018
DDA07AMA1317N,False,2017-2018
DDB07AMA1017D,False,2017-2018
DDB07AMA1S17N,False,2017-2018
DDB07AMA1217N,False,2017-2018
DDB07AMA1317N,False,2017-2018
DDW07AMA1017D,False,2017-2018
DDW07AMA1S17N,False,2017-2018
DDW07AMA1217N,False,2017-2018
DDW07AMA1317N,False,2017-2018
DDH07AMA1017D,False,2017-2018
DDH07AMA1S17N,False,2017-2018
DDH07AMA1217N,False,2017-2018
DDH07AMA1317N,False,2017-2018
DDI07AMA1017D,False,2017-2018
DDI07AMA1S17N,False,2017-2018
DDI07AMA1217N,False,2017-2018
DDI07AMA1317N,False,2017-2018
DD207AMA1017D,False,2017-2018
DD207AMA1S17N,False,2017-2018
DD207AMA1217N,False,2017-2018
DD207AMA1317N,False,2017-2018
DD307AMA1017D,False,2017-2018
DD307AMA1S17N,False,2017-2018
DD307AMA1217N,False,2017-2018
DD307AMA1317N,False,2017-2018
DD407AMA1017D,False,2017-2018
DD407AMA1S17N,False,2017-2018
DD407AMA1217N,False,2017-2018
DD407AMA1317N,False,2017-2018
DDF07AMA1017D,False,2017-2018
DDF07AMA1S17N,False,2017-2018
DDF07AMA1217N,False,2017-2018
DDF07AMA1317N,False,2017-2018
DDM07AMA1017D,False,2017-2018
DDM07AMA1S17N,False,2017-2018
DDM07AMA1217N,False,2017-2018
DDM07AMA1317N,False,2017-2018
DDE07AMA1017D,False,2017-2018
DDE07AMA1S17N,False,2017-2018
DDE07AMA1217N,False,2017-2018
DDE07AMA1317N,False,2017-2018
DDS07AMA1017D,False,2017-2018
DDS07AMA1S17N,False,2017-2018
DDS07AMA1217N,False,2017-2018
DDS07AMA1317N,False,2017-2018
DDR07AMA1017D,False,2017-2018
DDR07AMA1S17N,False,2017-2018
DDR07AMA1217N,False,2017-2018
DDR07AMA1317N,False,2017-2018
DDL07AMA1017D,False,2017-2018
DDL07AMA1S17N,False,2017-2018
DDL07AMA1217N,False,2017-2018
DDL07AMA1317N,False,2017-2018
DDA08AMA1017D,False,2017-2018
DDA08AMA1S17N,False,2017-2018
DDA08AMA1217N,False,2017-2018
DDA08AMA1317N,False,2017-2018
DDB08AMA1017D,False,2017-2018
DDB08AMA1S17N,False,2017-2018
DDB08AMA1217N,False,2017-2018
DDB08AMA1317N,False,2017-2018
DDW08AMA1017D,False,2017-2018
DDW08AMA1S17N,False,2017-2018
DDW08AMA1217N,False,2017-2018
DDW08AMA1317N,False,2017-2018
DDH08AMA1017D,False,2017-2018
DDH08AMA1S17N,False,2017-2018
DDH08AMA1217N,False,2017-2018
DDH08AMA1317N,False,2017-2018
DDI08AMA1017D,False,2017-2018
DDI08AMA1S17N,False,2017-2018
DDI08AMA1217N,False,2017-2018
DDI08AMA1317N,False,2017-2018
DD208AMA1017D,False,2017-2018
DD208AMA1S17N,False,2017-2018
DD208AMA1217N,False,2017-2018
DD208AMA1317N,False,2017-2018
DD308AMA1017D,False,2017-2018
DD308AMA1S17N,False,2017-2018
DD308AMA1217N,False,2017-2018
DD308AMA1317N,False,2017-2018
DD408AMA1017D,False,2017-2018
DD408AMA1S17N,False,2017-2018
DD408AMA1217N,False,2017-2018
DD408AMA1317N,False,2017-2018
DDF08AMA1017D,False,2017-2018
DDF08AMA1S17N,False,2017-2018
DDF08AMA1217N,False,2017-2018
DDF08AMA1317N,False,2017-2018
DDM08AMA1017D,False,2017-2018
DDM08AMA1S17N,False,2017-2018
DDM08AMA1217N,False,2017-2018
DDM08AMA1317N,False,2017-2018
DDE08AMA1017D,False,2017-2018
DDE08AMA1S17N,False,2017-2018
DDE08AMA1217N,False,2017-2018
DDE08AMA1317N,False,2017-2018
DDS08AMA1017D,False,2017-2018
DDS08AMA1S17N,False,2017-2018
DDS08AMA1217N,False,2017-2018
DDS08AMA1317N,False,2017-2018
DDR08AMA1017D,False,2017-2018
DDR08AMA1S17N,False,2017-2018
DDR08AMA1217N,False,2017-2018
DDR08AMA1317N,False,2017-2018
DDL08AMA1017D,False,2017-2018
DDL08AMA1S17N,False,2017-2018
DDL08AMA1217N,False,2017-2018
DDL08AMA1317N,False,2017-2018
DDA07AWR1017D,False,2017-2018
DDA07AWR1S17N,False,2017-2018
DDA07AWR1217N,False,2017-2018
DDA07AWR1317N,False,2017-2018
DDB07AWR1017D,False,2017-2018
DDB07AWR1S17N,False,2017-2018
DDB07AWR1217N,False,2017-2018
DDB07AWR1317N,False,2017-2018
DDW07AWR1017D,False,2017-2018
DDW07AWR1S17N,False,2017-2018
DDW07AWR1217N,False,2017-2018
DDW07AWR1317N,False,2017-2018
DDH07AWR1017D,False,2017-2018
DDH07AWR1S17N,False,2017-2018
DDH07AWR1217N,False,2017-2018
DDH07AWR1317N,False,2017-2018
DDI07AWR1017D,False,2017-2018
DDI07AWR1S17N,False,2017-2018
DDI07AWR1217N,False,2017-2018
DDI07AWR1317N,False,2017-2018
DD207AWR1017D,False,2017-2018
DD207AWR1S17N,False,2017-2018
DD207AWR1217N,False,2017-2018
DD207AWR1317N,False,2017-2018
DD307AWR1017D,False,2017-2018
DD307AWR1S17N,False,2017-2018
DD307AWR1217N,False,2017-2018
DD307AWR1317N,False,2017-2018
DD407AWR1017D,False,2017-2018
DD407AWR1S17N,False,2017-2018
DD407AWR1217N,False,2017-2018
DD407AWR1317N,False,2017-2018
DDF07AWR1017D,False,2017-2018
DDF07AWR1S17N,False,2017-2018
DDF07AWR1217N,False,2017-2018
DDF07AWR1317N,False,2017-2018
DDM07AWR1017D,False,2017-2018
DDM07AWR1S17N,False,2017-2018
DDM07AWR1217N,False,2017-2018
DDM07AWR1317N,False,2017-2018
DDE07AWR1017D,False,2017-2018
DDE07AWR1S17N,False,2017-2018
DDE07AWR1217N,False,2017-2018
DDE07AWR1317N,False,2017-2018
DDS07AWR1017D,False,2017-2018
DDS07AWR1S17N,False,2017-2018
DDS07AWR1217N,False,2017-2018
DDS07AWR1317N,False,2017-2018
DDR07AWR1017D,False,2017-2018
DDR07AWR1S17N,False,2017-2018
DDR07AWR1217N,False,2017-2018
DDR07AWR1317N,False,2017-2018
DDL07AWR1017D,False,2017-2018
DDL07AWR1S17N,False,2017-2018
DDL07AWR1217N,False,2017-2018
DDL07AWR1317N,False,2017-2018
DDA08ASC1017D,False,2017-2018
DDA08ASC1S17N,False,2017-2018
DDA08ASC1217N,False,2017-2018
DDA08ASC1317N,False,2017-2018
DDB08ASC1017D,False,2017-2018
DDB08ASC1S17N,False,2017-2018
DDB08ASC1217N,False,2017-2018
DDB08ASC1317N,False,2017-2018
DDW08ASC1017D,False,2017-2018
DDW08ASC1S17N,False,2017-2018
DDW08ASC1217N,False,2017-2018
DDW08ASC1317N,False,2017-2018
DDH08ASC1017D,False,2017-2018
DDH08ASC1S17N,False,2017-2018
DDH08ASC1217N,False,2017-2018
DDH08ASC1317N,False,2017-2018
DDI08ASC1017D,False,2017-2018
DDI08ASC1S17N,False,2017-2018
DDI08ASC1217N,False,2017-2018
DDI08ASC1317N,False,2017-2018
DD208ASC1017D,False,2017-2018
DD208ASC1S17N,False,2017-2018
DD208ASC1217N,False,2017-2018
DD208ASC1317N,False,2017-2018
DD308ASC1017D,False,2017-2018
DD308ASC1S17N,False,2017-2018
DD308ASC1217N,False,2017-2018
DD308ASC1317N,False,2017-2018
DD408ASC1017D,False,2017-2018
DD408ASC1S17N,False,2017-2018
DD408ASC1217N,False,2017-2018
DD408ASC1317N,False,2017-2018
DDF08ASC1017D,False,2017-2018
DDF08ASC1S17N,False,2017-2018
DDF08ASC1217N,False,2017-2018
DDF08ASC1317N,False,2017-2018
DDM08ASC1017D,False,2017-2018
DDM08ASC1S17N,False,2017-2018
DDM08ASC1217N,False,2017-2018
DDM08ASC1317N,False,2017-2018
DDE08ASC1017D,False,2017-2018
DDE08ASC1S17N,False,2017-2018
DDE08ASC1217N,False,2017-2018
DDE08ASC1317N,False,2017-2018
DDS08ASC1017D,False,2017-2018
DDS08ASC1S17N,False,2017-2018
DDS08ASC1217N,False,2017-2018
DDS08ASC1317N,False,2017-2018
DDR08ASC1017D,False,2017-2018
DDR08ASC1S17N,False,2017-2018
DDR08ASC1217N,False,2017-2018
DDR08ASC1317N,False,2017-2018
DDL08ASC1017D,False,2017-2018
DDL08ASC1S17N,False,2017-2018
DDL08ASC1217N,False,2017-2018
DDL08ASC1317N,False,2017-2018
DDA08ASS1017D,False,2017-2018
DDA08ASS1S17N,False,2017-2018
DDA08ASS1217N,False,2017-2018
DDA08ASS1317N,False,2017-2018
DDB08ASS1017D,False,2017-2018
DDB08ASS1S17N,False,2017-2018
DDB08ASS1217N,False,2017-2018
DDB08ASS1317N,False,2017-2018
DDW08ASS1017D,False,2017-2018
DDW08ASS1S17N,False,2017-2018
DDW08ASS1217N,False,2017-2018
DDW08ASS1317N,False,2017-2018
DDH08ASS1017D,False,2017-2018
DDH08ASS1S17N,False,2017-2018
DDH08ASS1217N,False,2017-2018
DDH08ASS1317N,False,2017-2018
DDI08ASS1017D,False,2017-2018
DDI08ASS1S17N,False,2017-2018
DDI08ASS1217N,False,2017-2018
DDI08ASS1317N,False,2017-2018
DD208ASS1017D,False,2017-2018
DD208ASS1S17N,False,2017-2018
DD208ASS1217N,False,2017-2018
DD208ASS1317N,False,2017-2018
DD308ASS1017D,False,2017-2018
DD308ASS1S17N,False,2017-2018
DD308ASS1217N,False,2017-2018
DD308ASS1317N,False,2017-2018
DD408ASS1017D,False,2017-2018
DD408ASS1S17N,False,2017-2018
DD408ASS1217N,False,2017-2018
DD408ASS1317N,False,2017-2018
DDF08ASS1017D,False,2017-2018
DDF08ASS1S17N,False,2017-2018
DDF08ASS1217N,False,2017-2018
DDF08ASS1317N,False,2017-2018
DDM08ASS1017D,False,2017-2018
DDM08ASS1S17N,False,2017-2018
DDM08ASS1217N,False,2017-2018
DDM08ASS1317N,False,2017-2018
DDE08ASS1017D,False,2017-2018
DDE08ASS1S17N,False,2017-2018
DDE08ASS1217N,False,2017-2018
DDE08ASS1317N,False,2017-2018
DDS08ASS1017D,False,2017-2018
DDS08ASS1S17N,False,2017-2018
DDS08ASS1217N,False,2017-2018
DDS08ASS1317N,False,2017-2018
DDR08ASS1017D,False,2017-2018
DDR08ASS1S17N,False,2017-2018
DDR08ASS1217N,False,2017-2018
DDR08ASS1317N,False,2017-2018
DDL08ASS1017D,False,2017-2018
DDL08ASS1S17N,False,2017-2018
DDL08ASS1217N,False,2017-2018
DDL08ASS1317N,False,2017-2018
DDA06ARE1S17R,False,2017-2018
DDA06ARE1217R,False,2017-2018
DDA06ARE1317R,False,2017-2018
DDB06ARE1S17R,False,2017-2018
DDB06ARE1217R,False,2017-2018
DDB06ARE1317R,False,2017-2018
DDW06ARE1S17R,False,2017-2018
DDW06ARE1217R,False,2017-2018
DDW06ARE1317R,False,2017-2018
DDH06ARE1S17R,False,2017-2018
DDH06ARE1217R,False,2017-2018
DDH06ARE1317R,False,2017-2018
DDI06ARE1S17R,False,2017-2018
DDI06ARE1217R,False,2017-2018
DDI06ARE1317R,False,2017-2018
DD206ARE1S17R,False,2017-2018
DD206ARE1217R,False,2017-2018
DD206ARE1317R,False,2017-2018
DD306ARE1S17R,False,2017-2018
DD306ARE1217R,False,2017-2018
DD306ARE1317R,False,2017-2018
DD406ARE1S17R,False,2017-2018
DD406ARE1217R,False,2017-2018
DD406ARE1317R,False,2017-2018
DDF06ARE1S17R,False,2017-2018
DDF06ARE1217R,False,2017-2018
DDF06ARE1317R,False,2017-2018
DDM06ARE1S17R,False,2017-2018
DDM06ARE1217R,False,2017-2018
DDM06ARE1317R,False,2017-2018
DDE06ARE1S17R,False,2017-2018
DDE06ARE1217R,False,2017-2018
DDE06ARE1317R,False,2017-2018
DDS06ARE1S17R,False,2017-2018
DDS06ARE1217R,False,2017-2018
DDS06ARE1317R,False,2017-2018
DDR06ARE1S17R,False,2017-2018
DDR06ARE1217R,False,2017-2018
DDR06ARE1317R,False,2017-2018
DDL06ARE1S17R,False,2017-2018
DDL06ARE1217R,False,2017-2018
DDL06ARE1317R,False,2017-2018
DDA06AMA1S17R,False,2017-2018
DDA06AMA1217R,False,2017-2018
DDA06AMA1317R,False,2017-2018
DDB06AMA1S17R,False,2017-2018
DDB06AMA1217R,False,2017-2018
DDB06AMA1317R,False,2017-2018
DDW06AMA1S17R,False,2017-2018
DDW06AMA1217R,False,2017-2018
DDW06AMA1317R,False,2017-2018
DDH06AMA1S17R,False,2017-2018
DDH06AMA1217R,False,2017-2018
DDH06AMA1317R,False,2017-2018
DDI06AMA1S17R,False,2017-2018
DDI06AMA1217R,False,2017-2018
DDI06AMA1317R,False,2017-2018
DD206AMA1S17R,False,2017-2018
DD206AMA1217R,False,2017-2018
DD206AMA1317R,False,2017-2018
DD306AMA1S17R,False,2017-2018
DD306AMA1217R,False,2017-2018
DD306AMA1317R,False,2017-2018
DD406AMA1S17R,False,2017-2018
DD406AMA1217R,False,2017-2018
DD406AMA1317R,False,2017-2018
DDF06AMA1S17R,False,2017-2018
DDF06AMA1217R,False,2017-2018
DDF06AMA1317R,False,2017-2018
DDM06AMA1S17R,False,2017-2018
DDM06AMA1217R,False,2017-2018
DDM06AMA1317R,False,2017-2018
DDE06AMA1S17R,False,2017-2018
DDE06AMA1217R,False,2017-2018
DDE06AMA1317R,False,2017-2018
DDS06AMA1S17R,False,2017-2018
DDS06AMA1217R,False,2017-2018
DDS06AMA1317R,False,2017-2018
DDR06AMA1S17R,False,2017-2018
DDR06AMA1217R,False,2017-2018
DDR06AMA1317R,False,2017-2018
DDL06AMA1S17R,False,2017-2018
DDL06AMA1217R,False,2017-2018
DDL06AMA1317R,False,2017-2018
DDA07ARE1S17R,False,2017-2018
DDA07ARE1217R,False,2017-2018
DDA07ARE1317R,False,2017-2018
DDB07ARE1S17R,False,2017-2018
DDB07ARE1217R,False,2017-2018
DDB07ARE1317R,False,2017-2018
DDW07ARE1S17R,False,2017-2018
DDW07ARE1217R,False,2017-2018
DDW07ARE1317R,False,2017-2018
DDH07ARE1S17R,False,2017-2018
DDH07ARE1217R,False,2017-2018
DDH07ARE1317R,False,2017-2018
DDI07ARE1S17R,False,2017-2018
DDI07ARE1217R,False,2017-2018
DDI07ARE1317R,False,2017-2018
DD207ARE1S17R,False,2017-2018
DD207ARE1217R,False,2017-2018
DD207ARE1317R,False,2017-2018
DD307ARE1S17R,False,2017-2018
DD307ARE1217R,False,2017-2018
DD307ARE1317R,False,2017-2018
DD407ARE1S17R,False,2017-2018
DD407ARE1217R,False,2017-2018
DD407ARE1317R,False,2017-2018
DDF07ARE1S17R,False,2017-2018
DDF07ARE1217R,False,2017-2018
DDF07ARE1317R,False,2017-2018
DDM07ARE1S17R,False,2017-2018
DDM07ARE1217R,False,2017-2018
DDM07ARE1317R,False,2017-2018
DDE07ARE1S17R,False,2017-2018
DDE07ARE1217R,False,2017-2018
DDE07ARE1317R,False,2017-2018
DDS07ARE1S17R,False,2017-2018
DDS07ARE1217R,False,2017-2018
DDS07ARE1317R,False,2017-2018
DDR07ARE1S17R,False,2017-2018
DDR07ARE1217R,False,2017-2018
DDR07ARE1317R,False,2017-2018
DDL07ARE1S17R,False,2017-2018
DDL07ARE1217R,False,2017-2018
DDL07ARE1317R,False,2017-2018
DDA07AMA1S17R,False,2017-2018
DDA07AMA1217R,False,2017-2018
DDA07AMA1317R,False,2017-2018
DDB07AMA1S17R,False,2017-2018
DDB07AMA1217R,False,2017-2018
DDB07AMA1317R,False,2017-2018
DDW07AMA1S17R,False,2017-2018
DDW07AMA1217R,False,2017-2018
DDW07AMA1317R,False,2017-2018
DDH07AMA1S17R,False,2017-2018
DDH07AMA1217R,False,2017-2018
DDH07AMA1317R,False,2017-2018
DDI07AMA1S17R,False,2017-2018
DDI07AMA1217R,False,2017-2018
DDI07AMA1317R,False,2017-2018
DD207AMA1S17R,False,2017-2018
DD207AMA1217R,False,2017-2018
DD207AMA1317R,False,2017-2018
DD307AMA1S17R,False,2017-2018
DD307AMA1217R,False,2017-2018
